Date,Day,제주Ava,제주H/U,제주Sold,제주Occ%,제주ADR,제주Rm Rev.,제주FB Rev.,남원Ava,남원H/U,남원Sold,남원Occ%,남원ADR,남원Rm Rev.,남원FB Rev.,경주Ava,경주H/U,경주Sold,경주Occ%,경주ADR,경주Rm Rev.,경주FB Rev.,낙산Ava,낙산H/U,낙산Sold,낙산Occ%,낙산ADR,낙산Rm Rev.,낙산FB Rev.,드림Ava,드림H/U,드림Sold,드림Occ%,드림ADR,드림Rm Rev.,드림FB Rev.,도고Ava,도고H/U,도고Sold,도고Occ%,도고ADR,도고Rm Rev.,도고FB Rev.,가평Ava,가평H/U,가평Sold,가평Occ%,가평ADR,가평Rm Rev.,가평FB Rev.
2017-10-15,Sun,90.0,0.0,83.0,92.2,"124,387","10,324,137","1,762,404",59.0,0.0,3.0,5.1,"92,727","278,181","65,454",34.0,0.0,28.0,82.4,"90,503","2,534,070","436,367",35.0,0.0,21.0,60.0,"77,640","1,630,447","409,095",98.0,0.0,45.0,45.9,"108,162","4,867,276",0,54.0,0.0,0.0,0.0,0,"600,000",0,75.0,0.0,0.0,0.0,0,"3,560,000",0
2017-10-16,Mon,92.0,0.0,66.0,71.7,"115,895","7,649,084","1,009,631",59.0,0.0,12.0,20.3,"108,397","1,300,765","50,909",34.0,0.0,26.0,76.5,"81,691","2,123,954","345,458",35.0,0.0,13.0,37.1,"74,954","974,398","272,729",98.0,0.0,72.0,73.5,"91,540","6,590,905",0,34.0,20.0,0.0,0.0,0,0,0,75.0,0.0,0.0,0.0,0,0,0
2017-10-17,Tue,91.0,1.0,72.0,79.1,"116,235","8,368,894","1,004,816",59.0,0.0,50.0,84.7,"112,434","5,621,716","134,545",34.0,0.0,30.0,88.2,"87,782","2,633,454","413,639",35.0,0.0,15.0,42.9,"78,856","1,182,842","27,273",98.0,0.0,76.0,77.6,"91,986","6,990,905",0,34.0,20.0,11.0,32.4,"175,455","1,930,000",0,75.0,0.0,0.0,0.0,0,0,0
2017-10-18,Wed,92.0,0.0,72.0,78.3,"116,617","8,396,456","915,136",59.0,0.0,26.0,44.1,"119,056","3,095,449","110,000",34.0,0.0,24.0,70.6,"93,610","2,246,638","304,548",35.0,0.0,13.0,37.1,"79,387","1,032,035","136,365",98.0,0.0,83.0,84.7,"93,538","7,763,632",0,34.0,20.0,19.0,55.9,"80,000","1,520,000","637,500",68.0,7.0,14.0,20.6,"100,000","1,400,000",0
2017-10-19,Thu,92.0,0.0,82.0,89.1,"121,889","9,994,891","1,707,957",58.0,1.0,46.0,79.3,"109,219","5,024,072","43,636",34.0,0.0,30.0,88.2,"104,139","3,124,178","609,097",35.0,0.0,19.0,54.3,"88,179","1,675,401","163,638",98.0,0.0,87.0,88.8,"94,347","8,208,177",0,34.0,20.0,25.0,73.5,"110,545","2,763,632",0,68.0,7.0,21.0,30.9,"120,476","2,530,000",0
2017-10-20,Fri,92.0,0.0,67.0,72.8,"164,219","11,002,657","1,603,814",59.0,0.0,47.0,79.7,"138,479","6,508,533","409,092",34.0,0.0,33.0,97.1,"135,693","4,477,860","654,550",35.0,0.0,31.0,88.6,"137,399","4,259,366","427,275",97.0,0.0,62.0,63.9,"89,490","5,548,356",0,54.0,0.0,46.0,85.2,"217,905","10,023,632","6,900,000",75.0,0.0,73.0,97.3,"105,068","7,670,000",0
2017-10-21,Sat,92.0,0.0,79.0,85.9,"167,752","13,252,387","1,707,444",59.0,0.0,54.0,91.5,"150,463","8,125,006","1,261,814",34.0,0.0,34.0,100.0,"184,758","6,281,772","1,227,284",35.0,0.0,33.0,94.3,"159,603","5,266,910","463,641",97.0,0.0,96.0,99.0,"102,036","9,795,448","474,545",54.0,0.0,20.0,37.0,"58,182","1,163,632",0,75.0,0.0,45.0,60.0,"123,863","5,573,834",0
2017-10-22,Sun,92.0,0.0,81.0,88.0,"120,337","9,747,333","1,244,583",58.0,0.0,10.0,17.2,"121,327","1,213,272","200,909",34.0,0.0,29.0,85.3,"86,709","2,514,551","604,550",35.0,0.0,25.0,71.4,"77,345","1,933,635","163,638",98.0,0.0,47.0,48.0,"88,037","4,137,723",0,54.0,0.0,0.0,0.0,0,"1,200,000",0,75.0,0.0,0.0,0.0,0,0,0
2017-10-23,Mon,92.0,0.0,62.0,67.4,"117,056","7,257,493","1,026,767",51.0,6.0,10.0,19.6,"116,854","1,168,544","123,633",34.0,0.0,34.0,100.0,"87,738","2,983,095","186,365",35.0,0.0,16.0,45.7,"90,472","1,447,551","190,911",93.0,5.0,65.0,69.9,"98,860","6,425,904",0,54.0,0.0,21.0,38.9,"80,000","1,680,000",0,75.0,0.0,0.0,0.0,0,0,0
2017-10-24,Tue,92.0,0.0,74.0,80.4,"116,638","8,631,235","1,516,267",41.0,16.0,13.0,31.7,"207,979","2,703,727","2,168,170",34.0,0.0,32.0,94.1,"85,679","2,741,730","163,638",35.0,0.0,18.0,51.4,"86,472","1,556,489",0,96.0,2.0,68.0,70.8,"93,456","6,354,993",0,54.0,0.0,35.0,64.8,"80,000","2,800,000",0,75.0,0.0,0.0,0.0,0,"290,000",0
2017-10-25,Wed,92.0,0.0,63.0,68.5,"116,284","7,325,896","1,679,860",53.0,4.0,22.0,41.5,"108,677","2,390,904","590,902",34.0,0.0,34.0,100.0,"82,832","2,816,275","262,457",35.0,0.0,7.0,20.0,"129,091","903,637","109,092",98.0,0.0,91.0,92.9,"89,151","8,112,719",0,54.0,0.0,36.0,66.7,"103,586","3,729,091",0,75.0,0.0,0.0,0.0,0,"439,273",0
2017-10-26,Thu,92.0,0.0,70.0,76.1,"126,435","8,850,448","1,789,677",58.0,0.0,29.0,50.0,"129,088","3,743,538","174,544",34.0,0.0,32.0,94.1,"106,425","3,405,590","700,004",35.0,0.0,13.0,37.1,"80,993","1,052,909","40,909",98.0,0.0,91.0,92.9,"95,415","8,682,724",0,54.0,0.0,13.0,24.1,"146,070","1,898,909",0,75.0,0.0,30.0,40.0,"100,000","3,000,000",0
2017-10-27,Fri,92.0,0.0,62.0,67.4,"157,119","9,741,374","1,504,902",58.0,0.0,53.0,91.4,"150,354","7,968,771","769,094",34.0,0.0,31.0,91.2,"138,531","4,294,453","481,820",35.0,0.0,30.0,85.7,"134,636","4,039,070","409,094",97.0,0.0,65.0,67.0,"95,496","6,207,267",0,54.0,0.0,0.0,0.0,0,0,0,75.0,0.0,0.0,0.0,0,0,0
2017-10-28,Sat,92.0,0.0,69.0,75.0,"160,199","11,053,758","1,398,629",58.0,0.0,58.0,100.0,"162,621","9,431,994","1,629,086",34.0,0.0,34.0,100.0,"208,100","7,075,410","1,322,740",35.0,0.0,34.0,97.1,"160,976","5,473,183","545,460",97.0,0.0,86.0,88.7,"104,153","8,957,171","1,853,635",54.0,0.0,35.0,64.8,"117,714","4,120,000",0,75.0,0.0,67.0,89.3,"121,178","8,118,919",0
2017-10-29,Sun,92.0,0.0,66.0,71.7,"112,757","7,441,937","1,257,903",58.0,0.0,28.0,48.3,"119,105","3,334,950","240,000",34.0,0.0,32.0,94.1,"99,784","3,193,099","400,004",35.0,0.0,20.0,57.1,"75,982","1,519,639","381,822",98.0,0.0,60.0,61.2,"83,018","4,981,087",0,54.0,0.0,45.0,83.3,"74,060","3,332,715",0,75.0,0.0,0.0,0.0,0,0,0
2017-10-30,Mon,92.0,0.0,56.0,60.9,"112,758","6,314,420","1,032,584",57.0,0.0,19.0,33.3,"99,521","1,890,902","96,364",34.0,0.0,31.0,91.2,"88,257","2,735,980","481,821",35.0,0.0,15.0,42.9,"77,612","1,164,183","190,911",98.0,0.0,67.0,68.4,"93,256","6,248,179","36,364",54.0,0.0,43.0,79.6,"80,000","3,440,000",0,75.0,0.0,0.0,0.0,0,0,0
2017-10-31,Tue,92.0,0.0,52.0,56.5,"123,541","6,424,139","1,194,039",58.0,0.0,25.0,43.1,"109,382","2,734,538","9,091",34.0,0.0,22.0,64.7,"82,184","1,808,045","252,275",35.0,0.0,29.0,82.9,"70,414","2,041,996",0,98.0,0.0,46.0,46.9,"88,933","4,090,905",0,54.0,0.0,54.0,100.0,"81,668","4,410,055",0,75.0,0.0,13.0,17.3,"207,692","2,700,000",0
2017-11-01,Wed,92.0,0.0,63.0,68.5,"123,694","7,792,698","852,770",58.0,1.0,49.0,84.5,"105,881","5,188,172","23,636",34.0,0.0,26.0,76.5,"83,900","2,181,410","236,366",35.0,0.0,10.0,28.6,"70,373","703,727","109,092",98.0,0.0,67.0,68.4,"90,034","6,032,268","36,364",37.0,17.0,0.0,0.0,0,0,0,75.0,0.0,12.0,16.0,"90,000","1,080,000",0
2017-11-02,Thu,92.0,0.0,86.0,93.5,"134,261","11,546,468","1,514,683",59.0,0.0,59.0,100.0,"126,332","7,453,614","56,363",34.0,0.0,32.0,94.1,"104,457","3,342,636","309,093",35.0,0.0,15.0,42.9,"76,200","1,143,001","163,638",98.0,0.0,68.0,69.4,"101,390","6,894,545",0,37.0,17.0,17.0,45.9,"80,000","1,360,000",0,55.0,20.0,48.0,87.3,"103,599","4,972,729",0
2017-11-03,Fri,92.0,0.0,78.0,84.8,"148,793","11,605,871","1,671,138",59.0,0.0,57.0,96.6,"136,388","7,774,090","568,184",34.0,0.0,34.0,100.0,"128,054","4,353,844","720,914",35.0,0.0,28.0,80.0,"123,839","3,467,501","463,641",98.0,0.0,69.0,70.4,"110,150","7,600,366",0,37.0,17.0,9.0,24.3,"177,778","1,600,000",0,75.0,0.0,48.0,64.0,"126,458","6,070,000",0
2017-11-04,Sat,92.0,0.0,74.0,80.4,"149,955","11,096,635","1,357,638",59.0,0.0,59.0,100.0,"155,058","9,148,431","1,297,271",34.0,0.0,34.0,100.0,"168,668","5,734,728","809,095",35.0,0.0,35.0,100.0,"152,552","5,339,318","381,822",97.0,0.0,96.0,99.0,"99,648","9,566,167","2,539,997",37.0,17.0,28.0,75.7,"56,429","1,580,004",0,75.0,0.0,64.0,85.3,"101,875","6,520,000",0
2017-11-05,Sun,92.0,0.0,71.0,77.2,"132,290","9,392,597","910,952",59.0,0.0,25.0,42.4,"97,374","2,434,362","162,727",34.0,0.0,31.0,91.2,"101,696","3,152,590","940,917",35.0,0.0,17.0,48.6,"79,856","1,357,546","218,184",97.0,0.0,5.0,5.2,"68,491","342,454",0,54.0,0.0,1.0,1.9,"7,570,000","7,570,000","6,232,500",75.0,0.0,35.0,46.7,"103,429","3,620,000",0
2017-11-06,Mon,92.0,0.0,86.0,93.5,"129,486","11,135,800","1,271,906",59.0,0.0,16.0,27.1,"118,625","1,897,999","274,545",34.0,0.0,31.0,91.2,"87,780","2,721,183","504,550",35.0,0.0,10.0,28.6,"102,868","1,028,683","136,365",98.0,0.0,68.0,69.4,"96,791","6,581,818",0,54.0,0.0,0.0,0.0,0,0,0,75.0,0.0,6.0,8.0,"456,667","2,740,000","2,560,000"
2017-11-07,Tue,92.0,0.0,73.0,79.3,"124,692","9,102,545","1,025,131",59.0,0.0,26.0,44.1,"100,545","2,614,182","25,455",33.0,0.0,30.0,90.9,"78,809","2,364,273","354,549",35.0,0.0,10.0,28.6,"83,082","830,820",0,98.0,0.0,71.0,72.4,"91,869","6,522,726",0,54.0,0.0,0.0,0.0,0,0,0,75.0,0.0,0.0,0.0,0,"270,000",0
2017-11-08,Wed,91.0,1.0,80.0,87.9,"113,726","9,098,086","2,025,899",59.0,0.0,36.0,61.0,"99,470","3,580,907","147,272",33.0,0.0,32.0,97.0,"80,722","2,583,092","395,458",35.0,0.0,21.0,60.0,"100,319","2,106,706","76,364",98.0,0.0,63.0,64.3,"94,639","5,962,276",0,54.0,0.0,15.0,27.8,"80,000","1,200,000",0,75.0,0.0,24.0,32.0,"70,076","1,681,812",0
2017-11-09,Thu,91.0,1.0,75.0,82.4,"119,426","8,956,970","1,241,493",37.0,22.0,28.0,75.7,"201,038","5,629,070","2,016,322",34.0,0.0,34.0,100.0,"89,115","3,029,910","90,910",35.0,0.0,25.0,71.4,"105,585","2,639,635","140,000",98.0,0.0,62.0,63.3,"100,355","6,221,999",0,54.0,0.0,29.0,53.7,"102,759","2,980,000",0,75.0,0.0,30.0,40.0,"88,182","2,645,448",0
2017-11-10,Fri,92.0,0.0,81.0,88.0,"152,729","12,371,042","2,385,078",59.0,0.0,50.0,84.7,"134,272","6,713,620","2,234,506",34.0,0.0,32.0,94.1,"132,193","4,230,182","700,006",35.0,0.0,31.0,88.6,"121,078","3,753,410","122,728",97.0,0.0,81.0,83.5,"125,692","10,181,092",0,54.0,0.0,37.0,68.5,"81,622","3,020,000",0,75.0,0.0,33.0,44.0,"112,121","3,700,003",0
2017-11-11,Sat,92.0,0.0,81.0,88.0,"154,707","12,531,290","1,810,674",59.0,0.0,56.0,94.9,"163,607","9,161,983","1,393,816",34.0,0.0,34.0,100.0,"183,299","6,232,182","1,100,011",35.0,0.0,35.0,100.0,"145,799","5,102,955","709,097",97.0,0.0,93.0,95.9,"101,531","9,442,357",0,52.0,2.0,0.0,0.0,0,0,0,75.0,0.0,25.0,33.3,"134,000","3,350,000",0
2017-11-12,Sun,92.0,0.0,83.0,90.2,"107,391","8,913,482","1,566,493",59.0,0.0,22.0,37.3,"106,285","2,338,262","330,908",34.0,0.0,28.0,82.4,"87,330","2,445,227","563,642",35.0,0.0,19.0,54.3,"79,765","1,515,538","354,548",97.0,0.0,14.0,14.4,"64,961","909,453",0,54.0,0.0,0.0,0.0,0,"600,000",0,75.0,0.0,0.0,0.0,0,0,0
2017-11-13,Mon,92.0,0.0,63.0,68.5,"109,998","6,929,858","1,247,266",59.0,0.0,15.0,25.4,"89,212","1,338,180","109,999",34.0,0.0,34.0,100.0,"77,428","2,632,543","281,820",35.0,0.0,19.0,54.3,"98,282","1,867,364","27,273",97.0,1.0,4.0,4.1,"92,614","370,454",0,17.0,37.0,0.0,0.0,0,0,0,75.0,0.0,13.0,17.3,"100,000","1,300,000",0
2017-11-14,Tue,92.0,0.0,53.0,57.6,"111,289","5,898,336","1,075,723",59.0,0.0,51.0,86.4,"115,087","5,869,454","65,454",34.0,0.0,31.0,91.2,"84,726","2,626,499","418,185",35.0,0.0,17.0,48.6,"102,077","1,735,308",0,84.0,14.0,23.0,27.4,"164,249","3,777,727",0,37.0,17.0,22.0,59.5,"196,364","4,320,000","2,295,000",54.0,21.0,9.0,16.7,"355,556","3,200,000",0
2017-11-15,Wed,92.0,0.0,69.0,75.0,"107,959","7,449,155","1,051,587",59.0,0.0,17.0,28.8,"95,941","1,630,997","112,728",34.0,0.0,34.0,100.0,"89,199","3,032,773","618,188",35.0,0.0,17.0,48.6,"129,706","2,205,001","190,911",98.0,0.0,45.0,45.9,"93,103","4,189,634",0,37.0,17.0,28.0,75.7,"95,714","2,680,000",0,75.0,0.0,11.0,14.7,"153,736","1,691,091","2,240,000"
2017-11-16,Thu,92.0,0.0,91.0,98.9,"120,332","10,950,254","1,870,628",59.0,0.0,56.0,94.9,"120,681","6,758,163",0,34.0,0.0,24.0,70.6,"104,900","2,517,589","545,460",35.0,0.0,11.0,31.4,"74,037","814,410","163,638",98.0,0.0,78.0,79.6,"102,721","8,012,271",0,27.0,27.0,13.0,48.1,"147,692","1,920,000",0,75.0,0.0,17.0,22.7,"105,882","1,800,000",0
2017-11-17,Fri,92.0,0.0,91.0,98.9,"156,325","14,225,612","1,946,763",59.0,0.0,55.0,93.2,"136,851","7,526,803","192,729",34.0,0.0,34.0,100.0,"118,098","4,015,320","745,458",35.0,0.0,24.0,68.6,"113,466","2,723,193","350,003",97.0,0.0,58.0,59.8,"104,146","6,040,454",0,51.0,3.0,38.0,74.5,"266,316","10,120,000","9,217,500",75.0,0.0,22.0,29.3,"95,455","2,100,000",0
2017-11-18,Sat,92.0,0.0,86.0,93.5,"153,988","13,242,938","2,274,855",59.0,0.0,58.0,98.3,"164,138","9,519,994","1,617,271",34.0,0.0,32.0,94.1,"180,635","5,780,318","972,736",32.0,3.0,28.0,87.5,"170,419","4,771,724","450,004",97.0,0.0,46.0,47.4,"104,405","4,802,629","1,330,908",54.0,0.0,32.0,59.3,"86,875","2,780,000","225,000",75.0,0.0,0.0,0.0,0,0,0
2017-11-19,Sun,92.0,0.0,88.0,95.7,"115,745","10,185,570","1,768,994",59.0,0.0,8.0,13.6,"90,909","727,272","90,909",34.0,0.0,27.0,79.4,"97,640","2,636,271","327,276",35.0,0.0,13.0,37.1,"84,936","1,104,163","181,820",98.0,0.0,6.0,6.1,"55,561","333,363",0,54.0,0.0,0.0,0.0,0,"900,000",0,75.0,0.0,0.0,0.0,0,0,0
2017-11-20,Mon,92.0,0.0,61.0,66.3,"100,115","6,107,032","886,771",59.0,0.0,20.0,33.9,"153,136","3,062,724","69,090",34.0,0.0,26.0,76.5,"89,746","2,333,406","363,640",35.0,0.0,7.0,20.0,"87,494","612,455","81,819",98.0,0.0,0.0,0.0,0,0,0,41.0,13.0,0.0,0.0,0,0,0,66.0,9.0,24.0,36.4,"100,000","2,400,000",0
2017-11-21,Tue,92.0,0.0,60.0,65.2,"119,533","7,171,951","1,148,547",59.0,0.0,18.0,30.5,"120,078","2,161,399","23,636",34.0,0.0,17.0,50.0,"76,128","1,294,181","90,910",35.0,0.0,7.0,20.0,"88,156","617,092",0,98.0,0.0,4.0,4.1,"75,000","300,000",0,54.0,0.0,33.0,61.1,"111,515","3,680,000","1,297,500",75.0,0.0,0.0,0.0,0,0,0
2017-11-22,Wed,92.0,0.0,58.0,63.0,"122,299","7,093,328","1,176,502",59.0,0.0,7.0,11.9,"95,749","670,246","61,818",34.0,0.0,19.0,55.9,"74,277","1,411,272","105,546",35.0,0.0,7.0,20.0,"74,273","519,910","136,365",97.0,1.0,44.0,45.4,"95,269","4,191,816",0,54.0,0.0,18.0,33.3,"80,000","1,440,000",0,75.0,0.0,46.0,61.3,"116,739","5,370,000",0
2017-11-23,Thu,92.0,0.0,52.0,56.5,"126,919","6,599,810","1,196,227",59.0,0.0,52.0,88.1,"112,860","5,868,707",0,34.0,0.0,29.0,85.3,"111,505","3,233,638","136,365",35.0,0.0,7.0,20.0,"79,796","558,569","81,819",98.0,0.0,17.0,17.3,"102,941","1,750,000",0,54.0,0.0,21.0,38.9,"80,000","1,680,000",0,75.0,0.0,8.0,10.7,"90,000","720,000",0
2017-11-24,Fri,92.0,0.0,72.0,78.3,"157,793","11,361,081","2,116,042",59.0,0.0,56.0,94.9,"136,612","7,650,258","161,820",34.0,0.0,22.0,64.7,"129,736","2,854,183","518,185",35.0,0.0,32.0,91.4,"103,344","3,307,002","381,820",97.0,0.0,60.0,61.9,"103,670","6,220,182",0,54.0,0.0,32.0,59.3,"80,000","2,560,000",0,68.0,7.0,44.0,64.7,"106,405","4,681,820",0
2017-11-25,Sat,92.0,0.0,65.0,70.7,"160,689","10,444,781","1,377,537",59.0,0.0,52.0,88.1,"149,791","7,789,140","1,749,110",34.0,0.0,33.0,97.1,"184,543","6,089,908","1,009,099",35.0,0.0,32.0,91.4,"152,402","4,876,864","537,276",98.0,0.0,74.0,75.5,"103,921","7,690,174","1,169,996",54.0,0.0,0.0,0.0,0,0,0,72.0,3.0,13.0,18.1,"130,769","1,700,000",0
2017-11-26,Sun,92.0,0.0,68.0,73.9,"111,208","7,562,118","1,320,219",59.0,0.0,9.0,15.3,"131,010","1,179,089","189,092",34.0,0.0,32.0,94.1,"84,646","2,708,682","335,185",35.0,0.0,13.0,37.1,"75,213","977,775","190,911",98.0,0.0,4.0,4.1,"90,909","363,636",0,54.0,0.0,0.0,0.0,0,0,0,75.0,0.0,0.0,0.0,0,0,0
2017-11-27,Mon,91.0,1.0,70.0,76.9,"95,991","6,719,361","1,442,266",59.0,0.0,50.0,84.7,"107,000","5,349,978",0,34.0,0.0,22.0,64.7,"76,893","1,691,636","181,820",35.0,0.0,8.0,22.9,"82,807","662,455","54,546",98.0,0.0,2.0,2.0,"68,864","137,727",0,54.0,0.0,0.0,0.0,0,0,0,75.0,0.0,11.0,14.7,"100,000","1,100,000",0
2017-11-28,Tue,92.0,0.0,71.0,77.2,"95,953","6,812,654","1,252,766",59.0,0.0,8.0,13.6,"95,341","762,726","43,636",34.0,0.0,21.0,61.8,"76,697","1,610,637","109,091",35.0,0.0,10.0,28.6,"86,282","862,817",0,98.0,0.0,67.0,68.4,"88,894","5,955,903",0,54.0,0.0,4.0,7.4,"136,364","545,456",0,75.0,0.0,19.0,25.3,"115,311","2,190,909","306,316"
2017-11-29,Wed,91.0,1.0,41.0,45.1,"99,937","4,097,433","585,496",59.0,0.0,23.0,39.0,"110,355","2,538,175","82,727",34.0,0.0,23.0,67.6,"79,277","1,823,363","163,638",35.0,0.0,9.0,25.7,"220,802","1,987,216","54,546",98.0,0.0,21.0,21.4,"87,714","1,841,998",0,54.0,0.0,0.0,0.0,0,0,0,75.0,0.0,0.0,0.0,0,0,0
2017-11-30,Thu,92.0,0.0,55.0,59.8,"110,298","6,066,396","1,030,089",59.0,0.0,57.0,96.6,"118,341","6,745,454",0,34.0,0.0,26.0,76.5,"112,809","2,933,045","81,819",35.0,0.0,7.0,20.0,"77,461","542,227","54,546",98.0,0.0,91.0,92.9,"109,627","9,976,091",0,53.0,1.0,1.0,1.9,"2,907,267","2,907,267",0,75.0,0.0,2.0,2.7,"350,000","700,000",0
2017-12-01,Fri,92.0,0.0,50.0,54.3,"152,360","7,617,975","1,166,266",59.0,0.0,51.0,86.4,"131,550","6,709,075","195,455",34.0,0.0,34.0,100.0,"125,348","4,261,823","80,637",35.0,0.0,20.0,57.1,"118,348","2,366,963","81,819",97.0,0.0,97.0,100.0,"121,321","11,768,182",0,54.0,0.0,0.0,0.0,0,0,0,75.0,0.0,31.0,41.3,"108,504","3,363,639",0
2017-12-02,Sat,92.0,0.0,66.0,71.7,"155,503","10,263,207","1,621,947",59.0,0.0,38.0,64.4,"152,801","5,806,453","762,724",34.0,0.0,33.0,97.1,"189,011","6,237,362","954,552",35.0,0.0,35.0,100.0,"141,574","4,955,091","463,641",98.0,0.0,79.0,80.6,"115,229","9,103,089","1,378,180",54.0,0.0,0.0,0.0,0,0,0,75.0,0.0,0.0,0.0,0,0,0
2017-12-03,Sun,92.0,0.0,67.0,72.8,"113,427","7,599,605","1,435,449",59.0,0.0,21.0,35.6,"117,662","2,470,908","179,090",34.0,0.0,22.0,64.7,"83,114","1,828,498","318,185",35.0,0.0,11.0,31.4,"78,306","861,362","180,001",98.0,0.0,3.0,3.1,"93,939","281,818",0,54.0,0.0,0.0,0.0,0,0,0,75.0,0.0,0.0,0.0,0,0,0
2017-12-04,Mon,92.0,0.0,62.0,67.4,"107,989","6,695,318","1,279,905",59.0,0.0,36.0,61.0,"123,172","4,434,181","21,818",34.0,0.0,21.0,61.8,"81,405","1,709,500","209,093",35.0,0.0,6.0,17.1,"77,849","467,091","109,092",98.0,0.0,43.0,43.9,"95,349","4,100,000",0,54.0,0.0,0.0,0.0,0,0,0,75.0,0.0,0.0,0.0,0,0,0
2017-12-05,Tue,92.0,0.0,68.0,73.9,"109,014","7,412,955","1,347,177",44.0,15.0,21.0,47.7,"189,852","3,986,900","1,920,900",34.0,0.0,21.0,61.8,"80,600","1,692,591","145,456",35.0,0.0,7.0,20.0,"105,727","740,092","27,273",98.0,0.0,49.0,50.0,"94,694","4,640,000",0,54.0,0.0,0.0,0.0,0,0,0,75.0,0.0,0.0,0.0,0,0,0
2017-12-06,Wed,92.0,0.0,78.0,84.8,"108,868","8,491,709","1,156,495",59.0,0.0,21.0,35.6,"111,498","2,341,454","1,227,250",34.0,0.0,19.0,55.9,"74,404","1,413,682","118,183",35.0,0.0,7.0,20.0,"65,182","456,276","54,546",98.0,0.0,25.0,25.5,"89,327","2,233,180",0,54.0,0.0,25.0,46.3,"80,000","2,000,000",0,75.0,0.0,0.0,0.0,0,0,0
2017-12-07,Thu,92.0,0.0,78.0,84.8,"117,007","9,126,581","1,658,270",59.0,0.0,48.0,81.4,"107,007","5,136,351","25,455",34.0,0.0,33.0,97.1,"101,570","3,351,819","209,093",35.0,0.0,9.0,25.7,"47,945","431,504","109,092",98.0,0.0,51.0,52.0,"104,041","5,306,092",0,54.0,0.0,43.0,79.6,"85,116","3,660,000",0,75.0,0.0,32.0,42.7,"85,000","2,720,000",0
2017-12-08,Fri,92.0,0.0,69.0,75.0,"144,583","9,976,240","1,852,670",59.0,0.0,58.0,98.3,"132,304","7,673,620","145,455",34.0,0.0,15.0,44.1,"130,745","1,961,182","372,731",35.0,0.0,29.0,82.9,"116,519","3,379,049","392,730",98.0,0.0,74.0,75.5,"108,521","8,030,552",0,54.0,0.0,25.0,46.3,"93,200","2,330,000",0,75.0,0.0,32.0,42.7,"112,188","3,590,000",0
2017-12-09,Sat,92.0,0.0,74.0,80.4,"141,037","10,436,769","1,581,493",59.0,0.0,48.0,81.4,"150,066","7,203,179","1,355,450",34.0,0.0,29.0,85.3,"174,340","5,055,862","909,099",33.0,2.0,30.0,90.9,"147,244","4,417,323","327,276",97.0,0.0,79.0,81.4,"102,968","8,134,449","36,364",54.0,0.0,22.0,40.7,"80,000","1,760,000",0,75.0,0.0,0.0,0.0,0,0,0
2017-12-10,Sun,92.0,0.0,59.0,64.1,"115,284","6,801,758","1,190,629",59.0,0.0,7.0,11.9,"93,247","652,727","21,818",34.0,0.0,20.0,58.8,"101,939","2,038,773","445,458",35.0,0.0,11.0,31.4,"85,438","939,818","113,637",98.0,0.0,4.0,4.1,"70,455","281,818",0,54.0,0.0,0.0,0.0,0,"4,727",0,75.0,0.0,0.0,0.0,0,0,0
2017-12-11,Mon,92.0,0.0,58.0,63.0,"113,103","6,559,998","1,712,769",59.0,0.0,22.0,37.3,"100,206","2,204,542","23,636",34.0,0.0,11.0,32.4,"91,814","1,009,952","109,092",35.0,0.0,6.0,17.1,"72,455","434,727","109,091",97.0,1.0,23.0,23.7,"89,624","2,061,362",0,41.0,13.0,20.0,48.8,"75,000","1,500,000",0,75.0,0.0,6.0,8.0,"100,000","600,000",0
2017-12-12,Tue,92.0,0.0,60.0,65.2,"114,252","6,855,093","1,718,545",59.0,0.0,20.0,33.9,"110,777","2,215,542","85,453",34.0,0.0,23.0,67.6,"103,654","2,384,046","227,274",34.0,0.0,6.0,17.6,"89,643","537,855",0,94.0,4.0,17.0,18.1,"131,471","2,235,001",0,41.0,13.0,13.0,31.7,"80,000","1,040,000",0,75.0,0.0,12.0,16.0,"150,000","1,800,000",0
2017-12-13,Wed,92.0,0.0,48.0,52.2,"111,140","5,334,703","1,238,724",59.0,0.0,6.0,10.2,"100,151","600,908","21,818",34.0,0.0,21.0,61.8,"105,095","2,207,001","186,183",34.0,0.0,6.0,17.6,"69,500","417,000","54,546",98.0,0.0,56.0,57.1,"87,216","4,884,086",0,26.0,28.0,0.0,0.0,0,0,0,75.0,0.0,0.0,0.0,0,"100,000",0
2017-12-14,Thu,92.0,0.0,79.0,85.9,"116,544","9,206,953","2,186,543",59.0,0.0,43.0,72.9,"113,150","4,865,439","68,181",34.0,0.0,15.0,44.1,"93,145","1,397,181","118,183",34.0,1.0,13.0,38.2,"79,374","1,031,865","215,456",98.0,0.0,44.0,44.9,"90,417","3,978,360",0,41.0,13.0,23.0,56.1,"132,174","3,040,000","1,500,000",75.0,0.0,24.0,32.0,"88,599","2,126,364",0
2017-12-15,Fri,92.0,0.0,60.0,65.2,"151,949","9,116,937","1,955,680",59.0,0.0,53.0,89.8,"125,754","6,664,984","116,364",33.0,1.0,30.0,90.9,"134,974","4,049,228","427,277",34.0,1.0,21.0,61.8,"111,067","2,332,410","286,366",97.0,1.0,82.0,84.5,"109,273","8,960,372",0,54.0,0.0,27.0,50.0,"427,037","11,530,000","9,382,500",75.0,0.0,22.0,29.3,"98,347","2,163,636",0
